cluster_key,cluster_id,channel_keys,channel_keys_sample,channel_count,message_count,messages_per_channel,toxicity_mean,toxicity_max,toxicity_std,severe_toxicity_mean,severe_toxicity_max,identity_attack_mean,identity_attack_max,insult_mean,insult_max,profanity_mean,profanity_max,threat_mean,threat_max,political_mean,content_length_mean,word_count_mean,forwards_sum,forwards_mean,forwards_max,forwards_per_channel,toxic_rate,threat_rate,severe_rate,high_amplification,amplification_score,observed_amplification_score,risk_level,observed_risk_level
cluster_14,14,"['channel_1408988846' 'channel_1493281246' 'channel_1428093864' ...
 'channel_1488143600' 'channel_1439805450' 'channel_1443540143']","['channel_1408988846' 'channel_1493281246' 'channel_1428093864'
 'channel_1438242120' 'channel_1418786314' 'channel_1413682938'
 'channel_1482198482' 'channel_1410798000' 'channel_1480856656'
 'channel_1476891748' 'channel_1406013923' 'channel_1433899100'
 'channel_1425436024' 'channel_1476235808' 'channel_1495205573'
 'channel_1433698461' 'channel_1405729977' 'channel_1429863268'
 'channel_1419660114' 'channel_1411474867']",1147,182620,159.2153443766347,0.3420629722921917,0.99,0.1343681391662942,0.036557058372577,0.82,0.1859901434673085,0.94,0.2170025736502022,0.93,0.14232252765305,0.96,0.1197575292958047,0.86,1.0,366.1099058153543,60.81793888949732,31414720.0,172.02234147409922,97890.0,27388.59633827376,0.1190340597962983,0.0220567298214872,0.0034990691052458,1,0.9233333333333332,0.8571428571428571,High,High
cluster_13,13,"['channel_1324047869' 'channel_1317428262' 'channel_1325400789'
 'channel_1376386888' 'channel_1309310539' 'channel_1340595722'
 'channel_1328818270' 'channel_1369933328' 'channel_1314668461'
 'channel_1380548084' 'channel_1354632776' 'channel_1358598734'
 'channel_1379495929' 'channel_1396307876' 'channel_1368153955'
 'channel_1324785672' 'channel_1352558334' 'channel_1318718792'
 'channel_1384013495' 'channel_1393002062' 'channel_1308462200'
 'channel_1339029850' 'channel_1334979677' 'channel_1390495492'
 'channel_1306129191' 'channel_1367364904' 'channel_1386126132'
 'channel_1391544796' 'channel_1365889926' 'channel_1359531554'
 'channel_1307055556' 'channel_1397961074' 'channel_1343890309'
 'channel_1334271006' 'channel_1345731226' 'channel_1345385086'
 'channel_1365472532' 'channel_1378664824' 'channel_1310088894'
 'channel_1341850798' 'channel_1367618250' 'channel_1360647428'
 'channel_1343351768' 'channel_1362537850' 'channel_1329141017'
 'channel_1358564325' 'channel_1395856738' 'channel_1382481365'
 'channel_1355910014' 'channel_1319853946' 'channel_1336487490'
 'channel_1367715360' 'channel_1354634824' 'channel_1309949260'
 'channel_1383572803' 'channel_1323525417' 'channel_1329029113'
 'channel_1324415880' 'channel_1312905984' 'channel_1352140275'
 'channel_1357706588' 'channel_1348318451' 'channel_1369728627'
 'channel_1332254429' 'channel_1386851841' 'channel_1347756517'
 'channel_1351648201' 'channel_1392068756' 'channel_1373223362'
 'channel_1326568419' 'channel_1325428736' 'channel_1313829242'
 'channel_1346266477' 'channel_1369965558' 'channel_1321397828'
 'channel_1384373882' 'channel_1308070514' 'channel_1385909762'
 'channel_1376026880' 'channel_1366456452' 'channel_1348788683'
 'channel_1358886326' 'channel_1386382903' 'channel_1367880651'
 'channel_1394476907' 'channel_1324830250' 'channel_1358907673'
 'channel_1356129852' 'channel_1398056704' 'channel_1326663868'
 'channel_1359034275' 'channel_1328912314' 'channel_1380031152'
 'channel_1383292368' 'channel_1337848451' 'channel_1313918749'
 'channel_1310712123' 'channel_1340245461' 'channel_1399412337'
 'channel_1314345034' 'channel_1308162694' 'channel_1366974527'
 'channel_1362500827' 'channel_1371395639' 'channel_1366776322'
 'channel_1315536406' 'channel_1362359176' 'channel_1327780026'
 'channel_1334438628' 'channel_1332709296' 'channel_1357894557'
 'channel_1305122330' 'channel_1366875167' 'channel_1353511332'
 'channel_1398838432' 'channel_1340713772' 'channel_1396630745'
 'channel_1384470655' 'channel_1397120666' 'channel_1390897042'
 'channel_1359465499' 'channel_1334651004' 'channel_1378333145'
 'channel_1326223284' 'channel_1343767080' 'channel_1368741288'
 'channel_1302100322' 'channel_1325174315' 'channel_1338829305'
 'channel_1369518127' 'channel_1312215092' 'channel_1322493808'
 'channel_1335225774' 'channel_1382073947' 'channel_1380328653'
 'channel_1361691462' 'channel_1370959074' 'channel_1396959873'
 'channel_1363655537' 'channel_1330116277' 'channel_1395713485'
 'channel_1302092585' 'channel_1374010225' 'channel_1300745669'
 'channel_1357939367' 'channel_1311048846' 'channel_1371395901'
 'channel_1372389132' 'channel_1340596957' 'channel_1368416182'
 'channel_1307070767' 'channel_1356870975' 'channel_1314766297'
 'channel_1334991730' 'channel_1318165547' 'channel_1316560023'
 'channel_1395214341' 'channel_1338273509' 'channel_1357910053'
 'channel_1304056488' 'channel_1372547996' 'channel_1305987102'
 'channel_1337342928' 'channel_1392990375' 'channel_1351492314'
 'channel_1320234053' 'channel_1326911505' 'channel_1392160803'
 'channel_1349293134' 'channel_1354533139' 'channel_1329516741'
 'channel_1358788312' 'channel_1344184017' 'channel_1313753380'
 'channel_1374172617' 'channel_1345124017' 'channel_1334094736'
 'channel_1308756892' 'channel_1339848589' 'channel_1365215974'
 'channel_1390659157' 'channel_1343375751' 'channel_1388515177'
 'channel_1382962633' 'channel_1396962922' 'channel_1356362184'
 'channel_1316948624' 'channel_1352110396' 'channel_1313869882'
 'channel_1385390491' 'channel_1391726209' 'channel_1306902813'
 'channel_1378626018' 'channel_1384685719' 'channel_1347813340'
 'channel_1336977775' 'channel_1389301983' 'channel_1342416625'
 'channel_1361656790' 'channel_1305772728' 'channel_1333523820'
 'channel_1358860957' 'channel_1327835394' 'channel_1361395768'
 'channel_1390548867' 'channel_1322726162' 'channel_1399559024'
 'channel_1363395374' 'channel_1342142841' 'channel_1383761175'
 'channel_1319555792' 'channel_1315735637' 'channel_1379903122'
 'channel_1371861154' 'channel_1355010274' 'channel_1326080644'
 'channel_1343549608' 'channel_1349268671' 'channel_1328251060'
 'channel_1399605030' 'channel_1312012190' 'channel_1389761744'
 'channel_1385868140' 'channel_1369404821' 'channel_1321712437'
 'channel_1320327712' 'channel_1365067607' 'channel_1320050785'
 'channel_1310799192' 'channel_1301697336' 'channel_1318699029'
 'channel_1373893877' 'channel_1321843122' 'channel_1368943376'
 'channel_1387912140' 'channel_1327641246' 'channel_1349623768'
 'channel_1373600040' 'channel_1352980893' 'channel_1346428674'
 'channel_1364631906' 'channel_1303835387' 'channel_1360502680'
 'channel_1377735387' 'channel_1305722586' 'channel_1325572722'
 'channel_1344064579' 'channel_1319163601' 'channel_1332694307'
 'channel_1369047939' 'channel_1372682524' 'channel_1354887352'
 'channel_1326554793' 'channel_1308473664' 'channel_1376101737'
 'channel_1336532994' 'channel_1342028939' 'channel_1371786276'
 'channel_1375928983' 'channel_1382991987' 'channel_1367943717'
 'channel_1315581098' 'channel_1309202376' 'channel_1334686834'
 'channel_1328990667' 'channel_1361890342' 'channel_1383972331'
 'channel_1321593888' 'channel_1391647662' 'channel_1318315803'
 'channel_1368294200' 'channel_1314445308' 'channel_1364442020'
 'channel_1300542637' 'channel_1387046151' 'channel_1341937808'
 'channel_1396163912' 'channel_1301638760' 'channel_1348687648'
 'channel_1366504973' 'channel_1349729419' 'channel_1361903558'
 'channel_1339917211' 'channel_1322538700' 'channel_1331722985'
 'channel_1301055258' 'channel_1379184718' 'channel_1369430202'
 'channel_1399177000' 'channel_1342836912' 'channel_1336224089'
 'channel_1304292577' 'channel_1363975363' 'channel_1389541840'
 'channel_1398637624' 'channel_1383580752' 'channel_1397858252'
 'channel_1342952578' 'channel_1386541323' 'channel_1386715712'
 'channel_1338025468' 'channel_1340605787' 'channel_1369513829'
 'channel_1350647243' 'channel_1379885267' 'channel_1384778739'
 'channel_1311027302' 'channel_1373722588' 'channel_1358788554'
 'channel_1395198124' 'channel_1335331263' 'channel_1329689475'
 'channel_1358191446' 'channel_1338603068' 'channel_1342323673'
 'channel_1331707987' 'channel_1323971421' 'channel_1390787462'
 'channel_1368943584' 'channel_1370466114' 'channel_1341948340'
 'channel_1307487426' 'channel_1389381360' 'channel_1339403345'
 'channel_1314121787' 'channel_1340481670' 'channel_1352024682'
 'channel_1383517302' 'channel_1395373169' 'channel_1340641031'
 'channel_1396124827' 'channel_1396194531' 'channel_1385673328'
 'channel_1374512182' 'channel_1305350366' 'channel_1369065626'
 'channel_1365714763' 'channel_1340355241' 'channel_1332030398'
 'channel_1389087884' 'channel_1325828591' 'channel_1399575625'
 'channel_1344036835' 'channel_1309695296' 'channel_1355948022'
 'channel_1366578902' 'channel_1341543061' 'channel_1366230232'
 'channel_1303881010' 'channel_1371180674' 'channel_1338255073'
 'channel_1368846992' 'channel_1398053920' 'channel_1353261914'
 'channel_1367571066' 'channel_1324961471' 'channel_1380384002'
 'channel_1377251628' 'channel_1302086965' 'channel_1392291240'
 'channel_1377801388' 'channel_1399974835' 'channel_1371527142'
 'channel_1330325636' 'channel_1371996476' 'channel_1351461972'
 'channel_1347724292' 'channel_1330153757' 'channel_1346815255'
 'channel_1304539590' 'channel_1354975375' 'channel_1362721191'
 'channel_1368563607' 'channel_1328921622' 'channel_1393468460'
 'channel_1357507335' 'channel_1391126856' 'channel_1315852334'
 'channel_1376629145' 'channel_1377754954' 'channel_1314862452'
 'channel_1315767641' 'channel_1334623712' 'channel_1347912441'
 'channel_1370048740' 'channel_1351220173' 'channel_1308327796'
 'channel_1365485472' 'channel_1388638623' 'channel_1325946380'
 'channel_1375698333' 'channel_1304577818' 'channel_1373538597'
 'channel_1390707347' 'channel_1368195920' 'channel_1348131697'
 'channel_1371942543' 'channel_1372187076' 'channel_1305623927'
 'channel_1331657515' 'channel_1378248479' 'channel_1306559115'
 'channel_1358837396' 'channel_1374926040' 'channel_1313503732'
 'channel_1358404526' 'channel_1374739131' 'channel_1334416391'
 'channel_1377364871' 'channel_1324742666' 'channel_1329366886'
 'channel_1370638940' 'channel_1334980488' 'channel_1335762845'
 'channel_1388268658' 'channel_1300266941' 'channel_1347502045'
 'channel_1306350859' 'channel_1313413308' 'channel_1380402154'
 'channel_1366349600' 'channel_1382948305' 'channel_1353758461'
 'channel_1326254213' 'channel_1395819734' 'channel_1343891628'
 'channel_1300741465' 'channel_1366741223' 'channel_1325958983'
 'channel_1384760992' 'channel_1377830817' 'channel_1317600535'
 'channel_1327695546' 'channel_1356386193' 'channel_1320172591'
 'channel_1343146023' 'channel_1326538128' 'channel_1318126679'
 'channel_1383794242' 'channel_1375190592' 'channel_1326329344'
 'channel_1386723491' 'channel_1310984791' 'channel_1362206897'
 'channel_1380737007' 'channel_1318445791' 'channel_1339348952'
 'channel_1311195423' 'channel_1397262385' 'channel_1369996416'
 'channel_1382979056' 'channel_1338491120' 'channel_1372214610'
 'channel_1384836446' 'channel_1328197089' 'channel_1329886149'
 'channel_1397620285' 'channel_1350816112' 'channel_1379750415'
 'channel_1398967984' 'channel_1341403870' 'channel_1375454576'
 'channel_1393250978' 'channel_1343278397' 'channel_1398286306'
 'channel_1341028511' 'channel_1360876347' 'channel_1336605825'
 'channel_1324938695' 'channel_1302426721' 'channel_1301853179'
 'channel_1349957470' 'channel_1312269933' 'channel_1366921559'
 'channel_1311706230' 'channel_1386429252' 'channel_1319095053'
 'channel_1356018505' 'channel_1335927003' 'channel_1369146847'
 'channel_1326517595' 'channel_1384038074' 'channel_1382201191'
 'channel_1375111539' 'channel_1393474142' 'channel_1363150911'
 'channel_1346887478' 'channel_1391697109' 'channel_1349400181'
 'channel_1361588429' 'channel_1337342032' 'channel_1357837149'
 'channel_1362007101' 'channel_1323834014' 'channel_1389988104'
 'channel_1360745563' 'channel_1363208402' 'channel_1361114342'
 'channel_1341687817' 'channel_1399554702' 'channel_1387359927'
 'channel_1312506228' 'channel_1381856797' 'channel_1371452287'
 'channel_1361856566' 'channel_1330800307' 'channel_1317842085'
 'channel_1390692326' 'channel_1387194547' 'channel_1317863577'
 'channel_1332559687' 'channel_1336334989' 'channel_1340704012'
 'channel_1349618580' 'channel_1310577213' 'channel_1396275973'
 'channel_1366038257' 'channel_1383146979' 'channel_1373485314'
 'channel_1398054984' 'channel_1370474834' 'channel_1333245492'
 'channel_1394848551' 'channel_1345986262' 'channel_1343341889'
 'channel_1394615178' 'channel_1301787388' 'channel_1303234261'
 'channel_1300269873' 'channel_1372309575' 'channel_1319561530'
 'channel_1326212941' 'channel_1317864023' 'channel_1328939101'
 'channel_1370680737' 'channel_1375599238' 'channel_1399644889'
 'channel_1306830939' 'channel_1376074772' 'channel_1329906914'
 'channel_1374396593' 'channel_1374290756' 'channel_1375732125'
 'channel_1398050822' 'channel_1335339166' 'channel_1396266047'
 'channel_1314530987' 'channel_1356155531' 'channel_1363097445'
 'channel_1365732058' 'channel_1329414210' 'channel_1397380283'
 'channel_1354853810' 'channel_1378113154' 'channel_1300461016'
 'channel_1384909624' 'channel_1348743974' 'channel_1345508292'
 'channel_1397400999' 'channel_1331051488' 'channel_1383571137'
 'channel_1322140654' 'channel_1333332684' 'channel_1327612611'
 'channel_1372290216' 'channel_1373386181' 'channel_1355939149'
 'channel_1324507054' 'channel_1383049751' 'channel_1349780782'
 'channel_1353947649' 'channel_1389231183' 'channel_1315982102'
 'channel_1364273796' 'channel_1326975735' 'channel_1339102763'
 'channel_1377789757' 'channel_1300686753' 'channel_1396523026'
 'channel_1374911827' 'channel_1353387560' 'channel_1390885322'
 'channel_1397274678' 'channel_1312067130' 'channel_1309071974'
 'channel_1387906230' 'channel_1366080218' 'channel_1312151593'
 'channel_1314333052' 'channel_1313548449' 'channel_1339594663'
 'channel_1377378548' 'channel_1317290910' 'channel_1371819772'
 'channel_1386976384' 'channel_1341220026' 'channel_1332263335'
 'channel_1316090535' 'channel_1356399682' 'channel_1381858242'
 'channel_1320577352' 'channel_1303336696' 'channel_1344343968'
 'channel_1316415645' 'channel_1399695978' 'channel_1315318321'
 'channel_1339570062' 'channel_1379892874' 'channel_1397549713'
 'channel_1310493808' 'channel_1367963174' 'channel_1319427729'
 'channel_1364215317' 'channel_1340554071' 'channel_1360096538'
 'channel_1327351212' 'channel_1326705283' 'channel_1360157122'
 'channel_1391253363' 'channel_1371670256' 'channel_1368334613'
 'channel_1335592711' 'channel_1330095537' 'channel_1341322530'
 'channel_1323381886' 'channel_1367406480' 'channel_1379968896'
 'channel_1364711523' 'channel_1303271403' 'channel_1376456900'
 'channel_1308856292' 'channel_1339367140' 'channel_1381514061'
 'channel_1301381155' 'channel_1385221185' 'channel_1342288567'
 'channel_1355460602' 'channel_1301378898' 'channel_1344130271'
 'channel_1396520066' 'channel_1331553743' 'channel_1350144672'
 'channel_1371602637' 'channel_1379280560' 'channel_1357741443'
 'channel_1340551784' 'channel_1308697578' 'channel_1314145800'
 'channel_1331507956' 'channel_1306353747' 'channel_1372677491'
 'channel_1325036945' 'channel_1310134314' 'channel_1317495380'
 'channel_1376169026' 'channel_1313060501' 'channel_1343572701'
 'channel_1326779859' 'channel_1311587502' 'channel_1314274464'
 'channel_1341508459' 'channel_1380223582' 'channel_1371583903'
 'channel_1333640561' 'channel_1315025726' 'channel_1344865252'
 'channel_1381044150' 'channel_1329541223' 'channel_1303094780'
 'channel_1362482073' 'channel_1364578736' 'channel_1399558311'
 'channel_1392605230' 'channel_1360710535' 'channel_1347986142'
 'channel_1350954050' 'channel_1349923949' 'channel_1311405246'
 'channel_1325343575' 'channel_1337029197' 'channel_1369115504'
 'channel_1349944309' 'channel_1341193571' 'channel_1374094393'
 'channel_1312525807' 'channel_1374344693' 'channel_1366816205'
 'channel_1377102014' 'channel_1321035470' 'channel_1366719600'
 'channel_1353784706' 'channel_1323123200' 'channel_1355822849'
 'channel_1300916191' 'channel_1359212805' 'channel_1372292457'
 'channel_1385257848' 'channel_1348375927' 'channel_1362890584'
 'channel_1336158480' 'channel_1395735403' 'channel_1302475691'
 'channel_1368667617' 'channel_1373055636' 'channel_1385727115'
 'channel_1361102643' 'channel_1308519094' 'channel_1335892408'
 'channel_1360059543' 'channel_1340904461' 'channel_1346348472'
 'channel_1372470734' 'channel_1357814932' 'channel_1375872751'
 'channel_1381014281' 'channel_1309190379' 'channel_1354483169'
 'channel_1354476950' 'channel_1345284509' 'channel_1397328657'
 'channel_1384464252' 'channel_1362572857' 'channel_1397823859'
 'channel_1348671643' 'channel_1386149210' 'channel_1362548215'
 'channel_1361967019' 'channel_1341901182' 'channel_1367302737'
 'channel_1302984491' 'channel_1321629057' 'channel_1374284657'
 'channel_1340028092' 'channel_1374682727' 'channel_1399841990'
 'channel_1398194522' 'channel_1376734703' 'channel_1308795405'
 'channel_1374961501' 'channel_1309415498' 'channel_1358262728'
 'channel_1359285453' 'channel_1302523602' 'channel_1370023850'
 'channel_1382198008' 'channel_1391166244' 'channel_1360168307'
 'channel_1385803508' 'channel_1383999758' 'channel_1386417883'
 'channel_1301956626' 'channel_1372392619' 'channel_1330998153'
 'channel_1303089864' 'channel_1375690723' 'channel_1338045376'
 'channel_1313218767' 'channel_1312239941' 'channel_1361881317'
 'channel_1300267834' 'channel_1302413009' 'channel_1391678616'
 'channel_1398639033' 'channel_1391342855' 'channel_1389473425'
 'channel_1340388125' 'channel_1391578486' 'channel_1397865931'
 'channel_1310294120' 'channel_1394601344' 'channel_1303125123'
 'channel_1394512381' 'channel_1399139748' 'channel_1344215125'
 'channel_1329681857' 'channel_1325909195' 'channel_1351631850'
 'channel_1357814386' 'channel_1372478722' 'channel_1385829006'
 'channel_1359533715' 'channel_1334871294' 'channel_1323836147'
 'channel_1348999410' 'channel_1302412088' 'channel_1359757812'
 'channel_1340072552' 'channel_1399482060' 'channel_1323321240'
 'channel_1332480763' 'channel_1344937364' 'channel_1314940146'
 'channel_1321650946' 'channel_1379134818' 'channel_1380702606'
 'channel_1309976776' 'channel_1310284190' 'channel_1399191430'
 'channel_1309434952' 'channel_1358706221' 'channel_1345869828'
 'channel_1324671141' 'channel_1306378926' 'channel_1399901142'
 'channel_1317121229' 'channel_1389325689' 'channel_1396873335'
 'channel_1332406667' 'channel_1306248251' 'channel_1358480794'
 'channel_1355818298' 'channel_1398142110' 'channel_1366401895'
 'channel_1370633952' 'channel_1350847406' 'channel_1383817108'
 'channel_1312613991' 'channel_1320829346' 'channel_1334948557'
 'channel_1395048724' 'channel_1382143351' 'channel_1325874717'
 'channel_1389661054' 'channel_1351432231' 'channel_1350301397'
 'channel_1372611376' 'channel_1378742156' 'channel_1385590013'
 'channel_1347168116' 'channel_1327560954' 'channel_1312608638'
 'channel_1329888694' 'channel_1364421816' 'channel_1344271860'
 'channel_1355642881' 'channel_1372651182' 'channel_1352476430'
 'channel_1320715855' 'channel_1330066570' 'channel_1313745933'
 'channel_1348217349' 'channel_1317678756' 'channel_1303782697'
 'channel_1301504542' 'channel_1306298170' 'channel_1378394192'
 'channel_1367422246' 'channel_1337629862' 'channel_1342169689'
 'channel_1350562321' 'channel_1366426117' 'channel_1302871845'
 'channel_1316724028' 'channel_1367624577' 'channel_1320736964'
 'channel_1346118604' 'channel_1312983894' 'channel_1325172648'
 'channel_1343883406' 'channel_1394010098' 'channel_1352858583'
 'channel_1307107593' 'channel_1335722961' 'channel_1355903180'
 'channel_1398509274' 'channel_1307256527' 'channel_1319181289'
 'channel_1361183669' 'channel_1362388271' 'channel_1386383475'
 'channel_1313924382' 'channel_1325643891' 'channel_1396332892'
 'channel_1365605259' 'channel_1377687395' 'channel_1350274993'
 'channel_1352158498' 'channel_1381723904' 'channel_1366733672'
 'channel_1329798181' 'channel_1304621870' 'channel_1304158035'
 'channel_1322667292' 'channel_1319058745' 'channel_1375055530'
 'channel_1340797293' 'channel_1309335961' 'channel_1305952602'
 'channel_1379715505' 'channel_1310816122' 'channel_1308954936'
 'channel_1353324029' 'channel_1302526179' 'channel_1302019916'
 'channel_1338989461' 'channel_1318803180' 'channel_1319219854'
 'channel_1374440463' 'channel_1303828383' 'channel_1362100779'
 'channel_1306809597' 'channel_1384104860' 'channel_1357075534'
 'channel_1329817180' 'channel_1308927086' 'channel_1325946974'
 'channel_1399513230' 'channel_1397861574' 'channel_1304603432'
 'channel_1318535652' 'channel_1393164699' 'channel_1338632624'
 'channel_1369974265' 'channel_1328224801' 'channel_1373444707'
 'channel_1303958899' 'channel_1326086618' 'channel_1368935418'
 'channel_1396898184' 'channel_1378143431' 'channel_1333906316'
 'channel_1385694192' 'channel_1323429085' 'channel_1392435230'
 'channel_1328175274' 'channel_1301651802' 'channel_1366530872'
 'channel_1344808957' 'channel_1340604815' 'channel_1392084409'
 'channel_1371785757' 'channel_1309063368' 'channel_1369271205'
 'channel_1387950084' 'channel_1330273046' 'channel_1311397166'
 'channel_1358013524' 'channel_1300351181' 'channel_1312331819'
 'channel_1355978227' 'channel_1394303875' 'channel_1388334137'
 'channel_1376527483' 'channel_1362413031' 'channel_1349134300'
 'channel_1342691184' 'channel_1378493599' 'channel_1348681031'
 'channel_1374565854' 'channel_1305457862' 'channel_1339104613'
 'channel_1335925382' 'channel_1304530967' 'channel_1303729852'
 'channel_1325255067' 'channel_1369235322' 'channel_1346350333'
 'channel_1303445780' 'channel_1393190828' 'channel_1352107349'
 'channel_1395659502' 'channel_1375757391' 'channel_1327443804'
 'channel_1335509998' 'channel_1382801791' 'channel_1309483049'
 'channel_1324192032' 'channel_1343334089' 'channel_1381897362'
 'channel_1398723399']","['channel_1324047869' 'channel_1317428262' 'channel_1325400789'
 'channel_1376386888' 'channel_1309310539' 'channel_1340595722'
 'channel_1328818270' 'channel_1369933328' 'channel_1314668461'
 'channel_1380548084' 'channel_1354632776' 'channel_1358598734'
 'channel_1379495929' 'channel_1396307876' 'channel_1368153955'
 'channel_1324785672' 'channel_1352558334' 'channel_1318718792'
 'channel_1384013495' 'channel_1393002062']",970,156377,161.21340206185567,0.34159025943713,0.99,0.1345970402325807,0.03633085428164,0.82,0.1845130038304861,0.95,0.2170244345396058,0.93,0.1401568645005339,0.96,0.1219629485154458,0.85,1.0,359.9032338515255,60.08542816398831,28451509.0,181.94177532501584,97890.0,29331.45257731959,0.1185852139381111,0.0230724467153097,0.004367649974101,1,0.8466666666666667,0.9285714285714286,High,High
cluster_15,15,"['channel_1500143050' 'channel_1500194629' 'channel_1500591087' ...
 'channel_1573198989' 'channel_1596665977' 'channel_1535810280']","['channel_1500143050' 'channel_1500194629' 'channel_1500591087'
 'channel_1500721467' 'channel_1500842391' 'channel_1500903887'
 'channel_1501116691' 'channel_1501173275' 'channel_1501663688'
 'channel_1501977677' 'channel_1501982109' 'channel_1502196266'
 'channel_1502274887' 'channel_1502674862' 'channel_1503018378'
 'channel_1503115434' 'channel_1503149977' 'channel_1503150396'
 'channel_1503174624' 'channel_1503432339']",1226,181175,147.77732463295268,0.3414928660135233,0.99,0.1326166237501035,0.0389747481716573,0.82,0.1952856078377255,0.94,0.2107660549192767,0.93,0.1445100593348971,0.96,0.1237263971298461,0.9,1.0,378.2517786670346,63.05146405409135,36661042.0,202.3515496067338,98340.0,29902.970636215334,0.1164619842693528,0.0231599282461708,0.0043714640540913,1,0.82,1.0,High,High
cluster_16,16,"['channel_1658763645' 'channel_1606432449' 'channel_1616088164' ...
 'channel_1681110143' 'channel_1663834349' 'channel_1602451832']","['channel_1658763645' 'channel_1606432449' 'channel_1616088164'
 'channel_1654037369' 'channel_1614969455' 'channel_1667430392'
 'channel_1648698755' 'channel_1666376078' 'channel_1686525042'
 'channel_1607414210' 'channel_1613506678' 'channel_1666243069'
 'channel_1633282579' 'channel_1679377076' 'channel_1641287263'
 'channel_1634912818' 'channel_1693097686' 'channel_1659203053'
 'channel_1614966924' 'channel_1670307500']",1070,162705,152.0607476635514,0.3359602347807386,0.99,0.1312269249816267,0.0386707845487232,0.82,0.2127030515349855,0.95,0.1978398328262798,0.93,0.141959988937033,0.96,0.1345387664792095,0.86,1.0,362.6997818137119,59.77103961156695,25483715.0,156.62527273286008,98346.0,23816.556074766355,0.1096094158138963,0.0228450262745459,0.0047570756891306,1,0.4133333333333333,0.7857142857142857,Medium,High
